Date,ADSK,ORCL,PTC,CDNS,FICO,CRM,SNPS,INTU,TYL,ADBE,ANSS,ANET,CSCO,MSI,FFIV,JNPR,APH,GLW,TDY,ROP,TRMB,KEYS,ZBRA,TEL,JBL,IT,CTSH,EPAM,ACN,IBM,VRSN,AKAM,TER,KLAC,LRCX,AMAT,ENPH,QCOM,AVGO,SWKS,FSLR,QRVO,TXN,AMD,ADI,INTC,ON,NXPI,NVDA,MCHP,MU,MPWR,GEN,FTNT,NOW,MSFT,PANW,CDW,NTAP,STX,HPQ,WDC,AAPL,HPE
2020-01-16,192.5,52.172271728515625,80.81999969482422,73.05999755859375,407.8399963378906,182.69000244140625,149.69000244140625,270.1818542480469,312.19000244140625,345.3800048828125,266.80999755859375,54.8125,43.657527923583984,163.27781677246094,138.67999267578125,22.06184196472168,52.71919631958008,26.595813751220703,377.5400085449219,367.8288879394531,43.93000030517578,103.37000274658203,253.92999267578125,92.8614501953125,42.09507369995117,160.9199981689453,58.8824577331543,233.7100067138672,198.06069946289062,108.31641387939453,213.5399932861328,95.81999969482422,69.31703186035156,171.32594299316406,290.5331115722656,60.79594802856445,30.829999923706055,83.77941131591797,270.13555908203125,114.23747253417969,53.93000030517578,113.80000305175781,116.4814224243164,49.77000045776367,110.57028198242188,53.330406188964844,25.030000686645508,125.73822784423828,61.990264892578125,51.19245529174805,56.77976608276367,175.06837463378906,14.71165657043457,23.81800079345703,310.0199890136719,160.12771606445312,81.086669921875,137.6692352294922,58.22737121582031,52.02710723876953,19.030237197875977,67.7821044921875,76.77922821044922,13.733111381530762
2020-01-17,193.35000610351562,51.8899040222168,80.13999938964844,73.7300033569336,404.9700012207031,182.22999572753906,151.86000061035156,276.0173645019531,309.0299987792969,349.739990234375,270.2799987792969,55.467498779296875,43.63083267211914,166.35708618164062,137.0,21.8846378326416,52.555931091308594,26.640125274658203,376.8800048828125,371.7842712402344,44.13999938964844,105.37000274658203,252.74000549316406,93.49609375,42.192691802978516,161.1699981689453,59.18417739868164,232.42999267578125,198.2692108154297,108.5754623413086,214.0,95.30999755859375,69.11054992675781,169.2613983154297,292.4797668457031,60.44969940185547,31.5,87.53987121582031,271.6663818359375,115.23978424072266,53.52000045776367,114.73999786376953,117.85958099365234,50.93000030517578,110.8858642578125,53.276771545410156,25.0,125.41960144042969,62.077423095703125,51.470008850097656,56.76007080078125,176.30125427246094,14.843575477600098,23.49799919128418,312.5199890136719,161.02389526367188,80.69000244140625,130.65208435058594,55.59120559692383,51.64661407470703,19.293691635131836,67.37740325927734,77.62924194335938,13.149649620056152
2020-01-21,195.83999633789062,51.974613189697266,78.87000274658203,74.5999984741211,407.5299987792969,185.27000427246094,153.5800018310547,278.1251525878906,310.8399963378906,350.0,273.82000732421875,55.310001373291016,43.43502426147461,167.13165283203125,135.0399932861328,21.725154876708984,51.984519958496094,26.329938888549805,383.3299865722656,370.3352355957031,44.18000030517578,104.87000274658203,252.4199981689453,92.8614501953125,41.79244613647461,161.22999572753906,58.73159408569336,231.80999755859375,198.22183227539062,109.2505874633789,214.44000244140625,94.94999694824219,70.34941101074219,169.33717346191406,293.12548828125,60.78633499145508,31.260000228881836,86.2894058227539,271.0329895019531,114.89640808105469,51.54999923706055,114.87000274658203,117.10786437988281,51.04999923706055,110.73735046386719,54.12599182128906,24.790000915527344,125.5320816040039,61.74373245239258,51.39002990722656,58.04963302612305,176.8546142578125,14.801365852355957,23.527999877929688,312.9800109863281,160.44573974609375,81.07666778564453,129.9169921875,53.934688568115234,51.621246337890625,19.284914016723633,67.90055084228516,77.10315704345703,12.975482940673828
2020-01-22,194.72999572753906,51.503997802734375,79.94999694824219,74.80000305175781,410.9700012207031,182.75,153.42999267578125,283.26788330078125,311.4800109863281,350.05999755859375,274.7300109863281,55.68000030517578,43.67533493041992,167.8872833251953,132.27999877929688,21.63654899597168,51.201820373535156,26.27676773071289,375.3800048828125,367.78973388671875,44.2400016784668,105.51000213623047,253.75,92.34815216064453,41.82172393798828,160.92999267578125,58.63731002807617,232.50999450683594,198.46826171875,112.95582580566406,214.08999633789062,95.5999984741211,72.35517120361328,170.58724975585938,295.6515197753906,61.44997787475586,31.6200008392334,84.85643768310547,275.3438720703125,115.97298431396484,50.560001373291016,116.33000183105469,119.32723236083984,51.43000030517578,111.7676010131836,56.07469177246094,24.799999237060547,126.16925811767578,62.284114837646484,51.441776275634766,58.24650573730469,176.37890625,14.885790824890137,23.558000564575195,312.8500061035156,159.67481994628906,81.24333190917969,130.3943328857422,53.854530334472656,51.80727005004883,19.258563995361328,67.7821044921875,77.37838745117188,13.088688850402832
2020-01-23,198.60000610351562,51.74871063232422,85.06999969482422,75.41999816894531,415.0799865722656,183.97999572753906,154.9600067138672,281.6088562011719,311.75,351.760009765625,277.7099914550781,57.51499938964844,43.61302947998047,167.22610473632812,133.9600067138672,21.698570251464844,51.062564849853516,26.188146591186523,368.1300048828125,370.5310363769531,44.38999938964844,104.16000366210938,254.36000061035156,93.67343139648438,42.18292999267578,161.27000427246094,58.976749420166016,230.3000030517578,199.671875,112.15513610839844,215.02000427246094,96.44000244140625,74.93121337890625,172.8790283203125,296.6770935058594,61.44997787475586,32.06999969482422,83.97107696533203,281.22076416015625,118.97068786621094,52.02000045776367,118.68000030517578,120.14158630371094,51.709999084472656,112.17598724365234,56.602108001708984,25.469999313354492,127.8279037475586,62.96893310546875,51.869876861572266,58.27604293823242,177.67974853515625,14.986050605773926,23.81399917602539,311.4599914550781,160.65771484375,81.63333129882812,132.44691467285156,53.94358825683594,53.0671501159668,19.40785789489746,70.01287841796875,77.75102233886719,13.201899528503418
2020-01-24,199.19000244140625,50.892189025878906,86.05000305175781,74.58000183105469,409.29998779296875,182.11000061035156,154.0500030517578,281.1210021972656,309.8999938964844,351.3699951171875,277.3399963378906,59.51250076293945,43.47951889038086,169.7008514404297,135.82000732421875,21.77831268310547,50.59199142456055,26.019763946533203,361.8699951171875,368.94500732421875,44.08000183105469,102.9800033569336,252.6999969482422,91.8348617553711,41.831485748291016,160.57000732421875,58.85417175292969,227.57000732421875,197.672119140625,110.34173583984375,212.75,95.5199966430664,70.89019012451172,169.89590454101562,291.09332275390625,59.63216018676758,32.70000076293945,81.82617950439453,285.0477294921875,113.5135498046875,51.939998626708984,113.38999938964844,116.8035888671875,50.349998474121094,109.12238311767578,61.205711364746094,24.989999771118164,126.76901245117188,62.376258850097656,50.43975830078125,56.8585205078125,177.9321746826172,14.81191635131836,23.597999572753906,309.3900146484375,159.038818359375,80.96666717529297,131.67364501953125,53.26674270629883,53.46455764770508,19.302471160888672,68.62110900878906,77.52694702148438,12.853565216064453
2020-01-27,195.8699951171875,49.59330368041992,84.19999694824219,72.62000274658203,403.75,180.7100067138672,150.3800048828125,276.9053649902344,308.70001220703125,346.8999938964844,270.70001220703125,58.74250030517578,42.25123977661133,168.1328887939453,132.6999969482422,21.680850982666016,49.28109359741211,25.31077766418457,370.4100036621094,364.67633056640625,43.04999923706055,100.01000213623047,243.22999572753906,90.37894439697266,40.415950775146484,159.6300048828125,58.24130630493164,226.83999633789062,195.7576904296875,108.81881713867188,209.77000427246094,94.2300033569336,68.323974609375,161.2874755859375,278.98583984375,56.79482650756836,29.950000762939453,79.45306396484375,271.8775329589844,108.47408294677734,50.4900016784668,109.9800033569336,113.03601837158203,49.2599983215332,104.14750671386719,58.72066116333008,23.65999984741211,122.24285888671875,59.81626892089844,48.445133209228516,54.54519271850586,170.90377807617188,14.474204063415527,22.88599967956543,307.6300048828125,156.379150390625,79.28333282470703,127.80706787109375,51.79724884033203,51.29993438720703,18.951204299926758,65.798095703125,75.24724578857422,12.644562721252441
2020-01-28,200.02999877929688,50.318050384521484,84.41000366210938,74.18000030517578,408.94000244140625,182.85000610351562,152.0500030517578,281.19903564453125,313.69000244140625,354.6300048828125,278.3599853515625,59.18000030517578,42.518253326416016,169.1436004638672,126.0,20.608768463134766,49.655643463134766,24.81448745727539,380.5299987792969,369.9827880859375,43.369998931884766,102.13999938964844,247.97999572753906,91.55487823486328,40.37690734863281,161.5500030517578,59.02389144897461,233.3300018310547,199.25486755371094,109.54887390136719,210.97000122070312,94.83000183105469,69.95613098144531,166.6097412109375,286.4877624511719,57.891292572021484,32.2400016784668,81.36981964111328,280.0418395996094,111.17479705810547,51.11000061035156,113.55999755859375,114.58419799804688,50.529998779296875,106.09660339355469,60.16876983642578,24.170000076293945,124.33257293701172,61.751197814941406,49.01905059814453,55.58864974975586,175.01010131835938,14.606122970581055,23.507999420166016,314.04998779296875,159.4435577392578,79.7066650390625,129.3250732421875,50.69290542602539,52.3991584777832,19.00389289855957,67.52546691894531,77.37593841552734,12.731646537780762
2020-01-29,199.74000549316406,50.073326110839844,83.43000030517578,73.13999938964844,409.3500061035156,181.77000427246094,150.44000244140625,279.01324462890625,316.2300109863281,351.6600036621094,277.7200012207031,58.76250076293945,41.87740707397461,169.47413635253906,125.66000366210938,20.16575813293457,49.66043472290039,25.124666213989258,376.1700134277344,370.5310363769531,43.41999816894531,95.66000366210938,250.1699981689453,91.5268783569336,40.02547073364258,162.13999938964844,59.325599670410156,233.42999267578125,197.09402465820312,108.08876037597656,212.1300048828125,94.83999633789062,68.85491943359375,162.6227569580078,283.19256591796875,57.53541946411133,32.560001373291016,80.53009033203125,279.33807373046875,109.41144561767578,50.900001525878906,112.56999969482422,112.30218505859375,47.5099983215332,105.09423065185547,59.29275894165039,23.8799991607666,124.31385803222656,61.146060943603516,48.200496673583984,54.4369010925293,172.3114013671875,14.606122970581055,23.45400047302246,312.92999267578125,161.92970275878906,79.18333435058594,128.75221252441406,49.4638786315918,49.89630889892578,18.819475173950195,65.89679718017578,78.99559020996094,12.557478904724121
2020-01-30,198.99000549316406,50.17686462402344,84.79000091552734,73.16000366210938,409.8900146484375,185.6699981689453,150.82000732421875,279.7060852050781,321.42999267578125,356.739990234375,280.1400146484375,57.935001373291016,42.046531677246094,170.08816528320312,125.12000274658203,20.307525634765625,48.916160583496094,24.53975486755371,373.989990234375,381.2222900390625,43.43000030517578,95.29000091552734,246.32000732421875,89.42700958251953,38.85398483276367,163.25,58.90131759643555,231.9199981689453,197.48257446289062,107.36653900146484,213.33999633789062,94.61000061035156,67.69471740722656,163.75921630859375,295.28118896484375,57.94899368286133,33.4900016784668,80.11937713623047,277.3057861328125,107.8708267211914,50.720001220703125,111.79000091552734,112.1489486694336,48.779998779296875,104.29601287841797,59.41790771484375,23.940000534057617,123.33927917480469,61.21330261230469,47.7771110534668,54.171119689941406,173.28216552734375,14.933282852172852,23.666000366210938,341.6199951171875,166.49737548828125,79.33333587646484,127.7688980102539,48.84935760498047,49.363609313964844,18.90729331970215,66.0942153930664,78.88113403320312,12.557478904724121
2020-01-31,196.85000610351562,49.36740493774414,83.12000274658203,72.11000061035156,402.3800048828125,182.30999755859375,147.50999450683594,273.6070556640625,323.67999267578125,351.1400146484375,274.3299865722656,55.834999084472656,40.91614532470703,167.18832397460938,122.12000274658203,20.325244903564453,47.76372146606445,23.65352439880371,365.05999755859375,373.6640319824219,42.52000045776367,92.98999786376953,239.02000427246094,86.02985382080078,37.965614318847656,160.77999877929688,57.873573303222656,228.13999938964844,194.48768615722656,112.83025360107422,208.13999938964844,93.3499984741211,64.88268280029297,156.9595947265625,283.18316650390625,55.77531051635742,31.520000457763672,77.86493682861328,268.472900390625,105.01234436035156,49.58000183105469,105.86000061035156,108.75078582763672,47.0,101.86426544189453,57.14738464355469,23.149999618530273,118.87873077392578,58.87743377685547,45.85775375366211,52.26140213012695,166.16644287109375,14.996602058410645,23.07200050354004,338.2300109863281,164.0400848388672,78.26000213623047,124.54193878173828,47.55800247192383,48.188289642333984,18.722877502441406,64.65309143066406,75.38363647460938,12.130766868591309
2020-02-03,199.25999450683594,49.969791412353516,84.91000366210938,72.83000183105469,415.8299865722656,185.4199981689453,150.25999450683594,275.9685363769531,329.2699890136719,358.0,281.3299865722656,56.317501068115234,41.41456985473633,166.2720947265625,121.7699966430664,20.511308670043945,47.994205474853516,23.84848976135254,369.3399963378906,371.7547912597656,43.5099983215332,93.20999908447266,242.5500030517578,87.72842407226562,39.1566162109375,163.85000610351562,59.0333251953125,234.25,196.94235229492188,114.82418823242188,210.55999755859375,93.68000030517578,66.6623306274414,160.92759704589844,292.8975524902344,57.43923568725586,32.91999816894531,78.93282318115234,268.534423828125,106.75712585449219,50.2400016784668,107.55999755859375,111.22955322265625,48.02000045776367,102.09629821777344,57.58539962768555,19.90999984741211,117.7917251586914,59.848628997802734,45.890689849853516,52.94062805175781,170.08834838867188,15.663320541381836,23.29800033569336,343.20001220703125,168.03915405273438,78.65666961669922,126.87142181396484,48.12798309326172,49.000022888183594,18.705312728881836,66.37059020996094,75.17660522460938,12.313644409179688
2020-02-04,203.94000244140625,50.86396408081055,87.11000061035156,74.41999816894531,421.5799865722656,188.33999633789062,155.80999755859375,283.8924255371094,337.44000244140625,366.739990234375,289.2200012207031,57.83000183105469,42.38474655151367,168.43516540527344,123.30000305175781,20.679649353027344,49.86211395263672,24.44226837158203,378.0,378.09912109375,44.310001373291016,94.66999816894531,247.8699951171875,88.96969604492188,39.68378448486328,154.0,59.80647659301758,238.60000610351562,201.42523193359375,117.05362701416016,214.47999572753906,95.22000122070312,69.28752136230469,169.32766723632812,309.00299072265625,60.603599548339844,36.900001525878906,81.16900634765625,274.1385803222656,109.4764175415039,52.66999816894531,107.88999938964844,113.99678802490234,49.45000076293945,104.3795394897461,58.51505661010742,19.81999969482422,122.29911041259766,61.542015075683594,47.847679138183594,54.6337890625,177.2817840576172,16.01038360595703,24.016000747680664,352.0299987792969,173.57046508789062,80.0633316040039,129.98382568359375,49.76668167114258,49.862491607666016,18.92485237121582,67.54520416259766,77.65847778320312,12.557478904724121
2020-02-05,202.0800018310547,51.52281951904297,86.37999725341797,74.31999969482422,410.80999755859375,185.49000549316406,154.2100067138672,282.8092346191406,330.239990234375,365.54998779296875,283.95001220703125,57.477500915527344,43.12348937988281,166.89549255371094,125.2300033569336,20.688512802124023,50.241458892822266,25.071495056152344,379.82000732421875,377.6683349609375,45.0099983215332,95.4000015258789,247.80999755859375,90.49092864990234,39.429962158203125,154.30999755859375,61.25849533081055,232.10000610351562,201.1313934326172,122.72142791748047,213.25999450683594,95.94999694824219,70.08393859863281,162.20608520507812,309.2119445800781,61.36341857910156,36.90999984741211,82.97620391845703,279.22369384765625,111.03559112548828,53.099998474121094,111.31999969482422,119.37796020507812,49.84000015258789,108.29634094238281,60.195594787597656,21.149999618530273,125.78507232666016,62.44598388671875,51.04661560058594,55.883968353271484,181.52398681640625,16.110841751098633,23.95599937438965,338.5,173.3584442138672,80.55332946777344,129.87875366210938,51.47663116455078,46.27732467651367,19.126842498779297,67.2293472290039,78.29173278808594,12.966772079467773
2020-02-06,206.0,51.49457931518555,85.81999969482422,74.54000091552734,413.7200012207031,186.72999572753906,154.77000427246094,287.1029052734375,333.010009765625,367.4599914550781,285.8800048828125,58.130001068115234,43.33711242675781,169.0113067626953,123.5999984741211,20.484725952148438,49.919734954833984,24.96514320373535,380.82000732421875,376.97314453125,44.54999923706055,96.48999786376953,252.08999633789062,88.3163833618164,39.02970504760742,154.2899932861328,67.34002685546875,234.77999877929688,202.9700469970703,123.0589828491211,216.94000244140625,96.94999694824219,70.17243957519531,162.6417236328125,307.2177734375,60.776710510253906,38.38999938964844,82.702392578125,281.2559509277344,109.21654510498047,52.650001525878906,109.7699966430664,119.45010375976562,49.31999969482422,107.47028350830078,60.26747131347656,20.90999984741211,126.82523345947266,63.31508255004883,51.032508850097656,57.76415252685547,176.54393005371094,16.083446502685547,24.266000747680664,341.70001220703125,176.95281982421875,82.02333068847656,128.54222106933594,51.78834915161133,46.64091491699219,19.179529190063477,67.81171417236328,79.20748138427734,12.992897987365723
2020-02-07,207.00999450683594,51.503997802734375,84.02999877929688,73.55000305175781,417.6000061035156,185.72000122070312,154.27999877929688,287.5908203125,329.739990234375,366.0899963378906,284.8299865722656,57.942501068115234,42.696266174316406,169.51197814941406,123.58000183105469,21.05177879333496,49.63163375854492,24.530893325805664,384.239990234375,377.3648376464844,43.38999938964844,94.5,247.25999450683594,87.00048065185547,37.828941345214844,152.5800018310547,65.61457061767578,233.02000427246094,200.52484130859375,121.68672943115234,205.07000732421875,96.12000274658203,68.28466033935547,156.35350036621094,299.5068664550781,59.35323715209961,38.04999923706055,79.79077911376953,277.33221435546875,105.74551391601562,52.459999084472656,105.1500015258789,116.00684356689453,49.72999954223633,104.20318603515625,59.30626678466797,20.450000762939453,123.93899536132812,62.652679443359375,49.96462631225586,55.99224853515625,174.9422149658203,18.019670486450195,23.422000885009766,341.05999755859375,177.20339965820312,81.94000244140625,126.65186309814453,51.06695556640625,45.74462127685547,19.082927703857422,66.1633071899414,78.1308364868164,12.836148262023926
